student_id,gender,age,degree,branch,cgpa,backlogs,internships,certifications,coding_skills
523,Female,23,BCA,Electrical,7.73,0,0,3,1
524,Male,22,BCA,Electrical,5.67,0,1,5,2
525,Female,23,BSc,CS,5.92,0,1,0,4
526,Male,24,BCA,AI,5.93,0,0,0,3
527,Male,20,BTech,Electrical,6.63,3,1,5,9
528,Female,21,BTech,DS,6.56,0,2,2,5
529,Female,22,BSc,CS,8.69,2,3,2,8
530,Female,24,BE,CS,7.96,0,2,1,4
531,Male,22,BE,CS,8.79,1,3,5,4
532,Female,23,BCA,DS,5.8,0,1,3,10
533,Male,22,BE,DS,7.59,3,0,3,3
534,Male,24,BE,IT,6.89,3,0,2,9
535,Male,21,BE,Mechanical,9.15,3,1,2,10
536,Female,21,BE,AI,8.54,0,0,0,2
537,Female,22,BE,Mechanical,9.24,2,1,2,3
538,Male,20,BE,CS,5.7,3,2,4,3
539,Male,22,BE,Electrical,8.6,2,1,3,3
540,Female,23,BCA,CS,7.82,3,1,1,4
541,Male,21,BTech,Electrical,9.05,3,2,0,5
542,Female,21,BE,IT,7.68,2,2,4,6
543,Male,21,BTech,Mechanical,7.82,1,1,2,5
544,Female,20,BSc,CS,5.72,3,2,1,9
545,Male,20,BTech,Mechanical,8.37,2,3,2,7
546,Female,24,BSc,IT,6.67,3,2,5,7
547,Male,22,BCA,Mechanical,5.58,0,0,4,7
548,Female,22,BTech,Electrical,5.79,2,2,5,7
549,Female,23,BSc,AI,9.62,3,2,5,2
550,Male,21,BTech,IT,6.99,1,1,1,8
551,Male,20,BCA,Mechanical,9.23,0,2,5,10
552,Female,23,BTech,CS,9.63,3,3,2,1
553,Male,23,BSc,DS,9.56,0,1,4,6
554,Female,20,BE,DS,9.29,1,3,4,3
555,Male,22,BE,IT,9.35,2,0,1,6
556,Female,21,BE,DS,6.74,3,1,5,6
557,Female,22,BCA,AI,6.15,2,1,5,8
558,Female,23,BE,IT,8.25,3,0,4,4
559,Female,21,BCA,CS,7.6,3,0,2,3
560,Female,24,BE,CS,5.92,2,3,1,2
561,Female,23,BCA,IT,8.41,2,2,5,6
562,Male,22,BCA,DS,7.92,3,1,5,3
563,Male,22,BTech,DS,9.21,1,1,0,4
564,Male,22,BE,CS,8.12,1,3,4,9
565,Female,20,BTech,AI,7.97,3,1,2,7
566,Female,23,BSc,Electrical,7.4,2,0,1,1
567,Female,21,BE,DS,7.49,1,1,5,4
568,Female,22,BE,AI,9.6,3,2,0,8
569,Male,22,BE,DS,6.1,0,0,0,10
570,Male,20,BE,Electrical,7.42,3,3,3,4
571,Female,21,BTech,IT,8.32,2,3,5,1
572,Male,23,BTech,Mechanical,7.36,3,1,3,10
573,Male,24,BCA,CS,6.72,0,0,5,2
574,Female,20,BTech,IT,6.74,0,0,1,5
575,Male,23,BCA,DS,6.5,3,0,4,6
576,Female,24,BSc,Electrical,6.98,0,1,5,1
577,Male,22,BTech,CS,9.25,3,1,2,5
578,Female,22,BCA,Mechanical,7.67,2,3,4,8
579,Female,21,BE,Mechanical,6.53,2,2,2,8
580,Female,24,BSc,Electrical,7.15,2,0,2,2
581,Female,22,BCA,Electrical,5.96,1,1,3,9
582,Male,22,BSc,DS,9.39,3,1,3,2
583,Female,21,BE,CS,7.26,2,2,4,4
584,Female,23,BE,DS,9.72,3,1,1,10
585,Female,22,BCA,Mechanical,6.99,0,1,2,4
586,Male,20,BCA,IT,9.1,2,1,3,4
587,Female,20,BE,IT,6.6,1,0,1,7
588,Male,23,BCA,AI,5.83,2,2,3,8
589,Female,24,BE,Mechanical,5.64,1,3,2,8
590,Male,21,BTech,Mechanical,8.11,0,2,0,4
591,Male,20,BCA,DS,6.84,3,2,3,4
592,Female,20,BSc,AI,7.41,0,3,1,6
593,Male,23,BE,Electrical,9.02,0,3,4,9
594,Female,24,BTech,AI,6.57,0,1,4,5
595,Female,24,BCA,CS,6.83,0,1,2,2
596,Female,23,BE,DS,9.13,0,1,5,9
597,Male,20,BTech,Electrical,7.62,3,0,0,9
598,Male,21,BCA,Electrical,9.06,1,0,3,1
599,Female,20,BE,IT,7.11,0,2,5,9
600,Female,24,BE,CS,7.21,2,0,3,7
601,Male,20,BE,AI,6.22,1,0,0,1
602,Female,21,BCA,IT,9.44,1,3,2,2
603,Female,22,BTech,Mechanical,9.36,2,1,2,2
604,Female,20,BE,DS,9.73,2,3,1,8
605,Male,23,BTech,AI,7.23,2,1,1,1
606,Male,22,BTech,Mechanical,9.02,2,2,1,3
607,Male,23,BSc,Electrical,7.28,2,3,2,1
608,Female,23,BTech,AI,7.45,0,1,3,5
609,Female,23,BTech,IT,9.07,1,3,4,4
610,Female,20,BTech,CS,6.26,2,3,2,3
611,Male,24,BTech,IT,6.45,2,1,0,8
612,Female,22,BTech,DS,6.85,3,0,4,7
613,Female,21,BCA,DS,8.89,1,3,2,4
614,Female,24,BSc,AI,7.1,1,2,5,1
615,Female,20,BE,IT,7.04,0,0,2,7
616,Male,23,BSc,CS,9.79,1,3,1,3
617,Male,21,BSc,Electrical,7.15,2,2,3,5
618,Female,22,BE,DS,6.57,3,2,5,8
619,Male,24,BTech,CS,8.18,1,1,3,9
620,Male,24,BE,Mechanical,8.95,3,0,4,10
621,Female,21,BTech,AI,5.8,2,0,2,10
622,Female,20,BE,CS,8.16,3,1,1,7
623,Male,22,BCA,AI,5.65,1,3,5,6
624,Female,21,BSc,Mechanical,7.76,1,3,0,5
625,Male,23,BTech,CS,6.61,0,2,2,5
626,Female,22,BSc,CS,6.82,2,2,1,4
627,Male,24,BTech,Electrical,7.51,0,2,0,7
628,Female,21,BE,Mechanical,9.49,0,2,0,1
629,Male,24,BE,IT,8.56,2,1,4,3
630,Male,24,BE,CS,9.53,1,3,3,6
631,Male,24,BCA,Electrical,8.34,3,2,3,10
632,Female,20,BE,CS,5.53,0,0,4,1
633,Male,24,BE,Electrical,6.64,1,2,2,7
634,Male,23,BCA,DS,9.39,1,2,5,2
635,Female,23,BSc,IT,8.27,0,3,1,7
636,Female,22,BSc,CS,9.72,0,2,5,4
637,Male,24,BTech,Mechanical,6.17,0,1,5,9
638,Male,24,BSc,AI,6.78,1,3,3,5
639,Female,21,BTech,Mechanical,7.06,2,3,5,1
640,Female,20,BTech,IT,6.9,2,2,4,4
641,Female,22,BSc,DS,6.58,0,1,3,4
642,Female,24,BSc,DS,7.41,3,3,3,4
643,Female,21,BCA,DS,8.26,1,0,3,3
644,Male,20,BTech,Electrical,6.84,3,2,2,3
645,Female,22,BSc,Mechanical,5.84,0,3,4,10
646,Male,22,BSc,AI,8.55,1,2,3,5
647,Male,24,BCA,AI,7.47,2,0,3,5
648,Male,22,BSc,Electrical,7.89,2,2,4,2
649,Female,21,BE,CS,7.46,3,2,0,10
650,Male,22,BE,Electrical,9.33,0,1,5,10
651,Male,23,BTech,AI,7.9,3,1,2,9
652,Female,21,BCA,AI,9.47,0,0,2,3
653,Male,20,BSc,CS,7.7,2,1,5,4
654,Male,20,BTech,Mechanical,6.76,1,3,1,2
655,Female,24,BSc,Mechanical,7.03,2,1,1,8
656,Male,24,BE,IT,7.75,3,3,5,7
657,Male,23,BSc,Mechanical,7.78,1,0,0,3
658,Male,20,BSc,DS,8.46,0,0,1,5
659,Female,20,BSc,DS,6.47,2,2,3,1
660,Female,20,BE,IT,8.33,0,3,3,6
661,Female,20,BE,AI,8.85,2,2,5,10
662,Male,22,BCA,IT,8.41,0,2,1,6
663,Male,21,BE,CS,7.57,2,2,5,5
664,Female,21,BTech,IT,9.76,2,3,2,9
665,Male,23,BSc,IT,7.24,0,1,0,4
666,Male,22,BE,Electrical,5.96,2,3,3,2
667,Female,20,BTech,DS,9.03,2,1,0,7
668,Female,20,BE,CS,6.41,2,3,1,5
669,Male,24,BSc,Electrical,8.57,3,0,4,7
670,Male,24,BTech,CS,6.27,2,0,5,7
671,Male,23,BE,IT,5.57,0,1,5,7
672,Female,20,BE,Electrical,6.19,0,2,0,3
673,Female,23,BTech,Electrical,7.12,3,2,0,5
674,Female,22,BCA,CS,5.96,2,2,1,1
675,Female,21,BTech,CS,6.35,3,2,1,6
676,Male,20,BTech,Mechanical,8.79,3,3,3,4
677,Female,22,BTech,CS,8.81,2,0,4,2
678,Female,20,BTech,Electrical,9.02,0,3,4,3
679,Female,24,BE,AI,9.12,2,3,0,3
680,Female,23,BTech,CS,7.31,3,3,4,1
681,Female,24,BTech,DS,9.23,1,1,1,7
682,Male,21,BSc,Mechanical,7.76,3,0,5,10
683,Male,24,BE,DS,7.52,0,1,1,3
684,Female,20,BSc,DS,8.59,2,2,1,7
685,Male,24,BE,AI,6.42,1,0,0,10
686,Female,20,BCA,Mechanical,8.89,3,1,2,10
687,Female,21,BCA,IT,7.35,3,1,1,9
688,Male,24,BE,Electrical,6.05,3,3,4,6
689,Male,23,BCA,Electrical,6.01,2,1,4,8
690,Female,23,BCA,CS,6.21,2,1,1,1
691,Female,23,BE,Electrical,9.33,3,2,5,8
692,Female,24,BTech,AI,9.76,2,2,2,8
693,Male,24,BSc,Electrical,7.03,1,1,0,3
694,Female,24,BE,AI,6.76,1,1,1,6
695,Female,20,BE,IT,6.44,0,1,0,6
696,Female,21,BE,AI,9.04,2,3,2,7
697,Male,23,BSc,IT,6.4,2,3,1,3
698,Female,20,BE,IT,9.47,3,3,5,10
699,Female,23,BSc,IT,8.37,1,2,1,1
700,Male,20,BSc,AI,9.36,2,0,1,9
701,Female,24,BCA,IT,7.88,2,3,3,6
702,Female,23,BTech,AI,8.47,2,3,1,5
703,Male,24,BCA,Mechanical,8.16,3,1,1,2
704,Female,23,BE,IT,9.07,1,3,5,4
705,Male,22,BE,AI,9.09,2,0,2,5
706,Male,20,BSc,AI,8.04,2,2,2,10
707,Female,22,BCA,AI,8.22,3,3,3,4
708,Female,20,BSc,CS,9.46,0,2,1,10
709,Female,21,BCA,CS,9.5,3,3,4,4
710,Female,23,BCA,IT,8.36,2,2,0,6
711,Male,21,BCA,Electrical,5.53,1,2,5,4
712,Female,21,BCA,Mechanical,5.95,1,3,1,9
713,Male,20,BCA,Electrical,9.19,2,3,5,2
714,Female,22,BTech,IT,5.86,0,2,3,5
715,Female,24,BE,DS,6.42,3,0,4,3
716,Female,20,BCA,DS,6.49,2,0,2,8
717,Male,24,BCA,Mechanical,8.08,2,0,0,3
718,Female,21,BSc,Mechanical,7.98,2,0,3,8
719,Female,24,BE,Mechanical,6.74,3,3,2,8
720,Female,22,BE,CS,6.39,1,1,1,2
721,Female,20,BE,CS,8.79,3,2,3,10
722,Male,22,BCA,DS,9.52,2,0,1,7
723,Female,22,BSc,Mechanical,5.73,1,0,3,6
724,Male,20,BE,AI,6.07,0,1,3,1
725,Male,22,BSc,Electrical,8.26,2,1,1,2
726,Male,23,BTech,DS,8.96,1,3,3,4
727,Male,23,BTech,Mechanical,8.9,1,2,5,2
728,Male,23,BSc,AI,8.59,1,2,2,5
729,Male,24,BCA,Mechanical,9.32,2,1,5,3
730,Female,22,BE,IT,6.43,0,1,5,6
731,Male,20,BTech,AI,5.96,1,1,2,9
732,Male,20,BTech,Electrical,8.15,2,3,0,10
733,Male,24,BSc,IT,9.04,1,2,0,7
734,Female,20,BCA,CS,8.0,3,1,3,5
735,Female,23,BSc,DS,9.64,1,0,2,1
736,Male,22,BSc,Mechanical,8.92,2,2,5,1
737,Female,20,BSc,DS,8.51,1,2,1,1
738,Male,20,BSc,Electrical,5.76,1,0,3,3
739,Male,21,BSc,Mechanical,5.96,3,0,5,7
740,Female,21,BCA,IT,8.87,3,2,1,9
741,Male,21,BSc,AI,6.35,2,2,4,6
742,Female,22,BCA,AI,5.62,0,1,0,7
743,Female,23,BE,Mechanical,9.42,0,3,3,3
744,Male,23,BE,IT,9.33,0,3,3,8
745,Male,23,BE,Mechanical,6.44,0,1,1,10
746,Female,22,BE,Mechanical,8.85,2,0,0,6
747,Male,22,BTech,Mechanical,5.71,2,0,1,3
748,Male,21,BCA,AI,6.73,3,0,1,2
749,Male,20,BE,Electrical,8.18,3,0,0,9
750,Female,24,BTech,Mechanical,8.78,0,1,4,7
751,Female,24,BCA,AI,5.54,3,2,2,10
752,Male,20,BTech,CS,6.9,2,1,5,10
753,Female,21,BTech,IT,6.42,0,0,2,9
754,Female,20,BSc,CS,9.79,1,1,4,4
755,Female,20,BTech,Mechanical,8.39,1,3,0,4
756,Female,24,BTech,AI,7.24,1,3,3,6
757,Female,21,BCA,IT,5.83,3,0,0,2
758,Male,22,BTech,DS,8.07,0,1,5,10
759,Male,24,BSc,IT,8.26,1,3,1,1
760,Male,22,BE,IT,9.01,0,2,5,10
761,Female,21,BE,Mechanical,6.74,2,0,0,3
762,Female,20,BCA,CS,9.72,1,1,2,5
763,Male,23,BCA,CS,7.39,1,0,3,2
764,Female,23,BTech,DS,6.77,1,3,5,9
765,Male,21,BCA,Mechanical,7.0,2,2,4,1
766,Male,23,BTech,IT,7.73,0,3,0,3
767,Male,22,BCA,Electrical,9.53,1,0,3,5
768,Female,23,BE,CS,8.66,1,2,5,1
769,Female,21,BE,CS,7.98,0,1,3,4
770,Male,21,BE,AI,6.2,3,3,2,10
771,Male,22,BE,IT,6.14,3,2,1,1
772,Male,23,BTech,Mechanical,7.66,1,0,3,7
773,Male,23,BTech,CS,8.63,1,1,3,1
774,Female,20,BTech,Mechanical,8.73,3,0,0,3
775,Female,24,BE,IT,6.47,3,0,4,4
776,Male,21,BSc,IT,5.93,1,1,0,4
777,Male,20,BE,CS,7.15,0,2,2,7
778,Female,21,BE,DS,9.45,3,2,3,5
779,Female,20,BSc,Mechanical,7.85,1,1,1,8
780,Male,24,BSc,Mechanical,6.88,2,1,3,3
781,Male,20,BCA,AI,6.89,0,0,1,8
782,Male,21,BE,IT,6.07,1,0,1,9
783,Female,23,BSc,IT,7.53,2,3,5,9
784,Female,21,BCA,CS,8.9,3,1,5,9
785,Female,22,BSc,CS,9.66,2,3,1,1
786,Male,22,BSc,CS,7.66,2,1,4,9
787,Male,22,BCA,AI,6.22,2,3,0,8
788,Female,22,BE,DS,8.44,3,0,5,2
789,Female,24,BCA,CS,8.75,2,0,2,3
790,Male,23,BE,CS,5.81,3,2,5,7
791,Female,23,BSc,Electrical,9.16,1,3,4,3
792,Female,21,BCA,CS,9.07,2,1,4,2
793,Male,20,BTech,AI,7.53,0,3,1,4
794,Female,21,BSc,Mechanical,7.91,1,0,4,9
795,Male,21,BCA,DS,8.57,3,2,2,2
796,Male,21,BSc,Mechanical,8.41,1,3,2,1
797,Male,21,BCA,Electrical,5.57,2,0,3,10
798,Male,23,BE,IT,6.03,3,1,4,7
799,Male,20,BTech,IT,6.2,2,2,5,1
800,Male,21,BSc,CS,8.75,1,0,3,6
801,Male,23,BTech,Electrical,7.39,0,1,5,5
802,Female,21,BE,Mechanical,7.85,1,3,2,8
803,Male,22,BCA,AI,8.82,1,1,4,3
804,Male,21,BTech,DS,6.97,2,1,1,3
805,Female,21,BCA,Mechanical,8.72,0,1,1,1
806,Female,24,BE,Electrical,7.4,2,2,4,4
807,Female,22,BSc,Electrical,7.12,2,0,5,10
808,Male,20,BE,Mechanical,6.93,2,0,3,10
809,Female,21,BTech,DS,9.65,3,1,3,6
810,Male,20,BTech,Mechanical,8.82,2,3,1,5
811,Male,22,BTech,Mechanical,5.59,0,3,3,7
812,Male,21,BCA,DS,9.62,2,0,1,10
813,Male,24,BSc,AI,8.83,2,3,0,1
814,Female,23,BTech,Electrical,6.14,0,1,1,3
815,Female,24,BTech,DS,5.83,1,0,0,4
816,Male,24,BTech,CS,6.83,2,0,4,6
817,Male,23,BE,CS,8.18,1,3,0,4
818,Male,23,BTech,CS,8.15,2,0,2,7
819,Female,23,BE,CS,6.69,2,2,5,10
820,Male,21,BTech,IT,7.42,3,1,3,10
821,Male,20,BE,AI,6.41,0,2,0,3
822,Female,20,BCA,IT,5.72,0,0,2,8
823,Female,23,BCA,Mechanical,7.72,1,3,2,7
824,Male,24,BE,Mechanical,6.99,3,2,3,3
825,Female,22,BSc,DS,7.83,2,2,1,9
826,Female,23,BSc,CS,9.57,3,2,2,10
827,Male,24,BE,DS,6.12,0,3,5,5
828,Female,24,BCA,Mechanical,5.51,2,3,0,2
829,Male,21,BE,CS,5.83,2,0,3,9
830,Female,21,BSc,Electrical,7.49,1,3,0,8
831,Male,20,BE,AI,8.54,3,2,1,8
832,Male,20,BCA,Mechanical,8.0,2,0,3,1
833,Male,22,BSc,Electrical,7.63,0,3,2,4
834,Female,22,BSc,DS,7.02,1,1,0,7
835,Male,22,BTech,Electrical,6.83,0,3,5,6
836,Female,22,BTech,DS,7.12,1,3,0,9
837,Male,24,BSc,Mechanical,8.13,3,0,5,8
838,Male,24,BSc,IT,6.22,1,0,2,9
839,Female,20,BE,AI,8.82,3,0,2,4
840,Male,21,BCA,Electrical,7.97,3,1,1,8
841,Male,21,BSc,Electrical,6.66,2,1,1,6
842,Female,23,BCA,Mechanical,7.65,3,3,2,9
843,Male,24,BSc,Mechanical,9.64,1,3,3,10
844,Male,22,BCA,DS,5.59,1,0,2,1
845,Male,22,BTech,CS,6.36,2,0,2,6
846,Male,23,BSc,CS,7.43,1,1,4,10
847,Female,21,BE,CS,8.25,3,1,3,10
848,Female,22,BCA,DS,6.41,1,0,3,2
849,Male,21,BSc,CS,9.51,0,3,5,3
850,Female,23,BTech,Mechanical,8.26,0,1,1,9
851,Male,21,BTech,IT,9.27,2,0,1,5
852,Female,21,BTech,IT,6.92,3,0,1,5
853,Male,21,BTech,IT,9.06,1,0,0,1
854,Male,22,BSc,CS,7.13,2,1,3,10
855,Male,20,BE,IT,6.59,2,3,4,2
856,Male,24,BCA,Electrical,9.42,3,1,1,9
857,Male,21,BE,CS,5.9,2,3,1,7
858,Male,21,BCA,Electrical,9.55,0,1,1,4
859,Female,21,BE,Mechanical,7.47,2,0,1,7
860,Male,20,BSc,Electrical,9.77,1,0,1,10
861,Female,23,BSc,Mechanical,7.82,0,2,0,2
862,Male,22,BCA,DS,8.76,0,0,4,5
863,Female,20,BSc,DS,5.53,0,3,3,9
864,Female,21,BCA,Electrical,7.64,1,0,4,2
865,Female,20,BE,AI,8.67,3,2,2,3
866,Male,20,BSc,Mechanical,8.87,2,0,5,5
867,Male,20,BSc,CS,6.18,2,0,3,5
868,Female,23,BCA,AI,7.3,0,1,1,8
869,Male,24,BCA,Mechanical,7.3,0,3,2,7
870,Female,22,BCA,CS,5.95,2,2,5,3
871,Male,23,BCA,Mechanical,7.41,1,1,2,5
872,Female,23,BTech,Mechanical,8.97,0,2,2,8
873,Female,24,BCA,CS,6.79,0,0,2,5
874,Male,23,BTech,Mechanical,7.36,1,2,1,2
875,Female,20,BE,Mechanical,9.63,3,1,5,10
876,Male,20,BCA,Mechanical,5.64,0,0,2,2
877,Female,21,BTech,DS,8.04,3,1,4,1
878,Female,23,BTech,IT,8.7,1,3,1,6
879,Male,21,BTech,Mechanical,8.77,2,3,2,1
880,Male,22,BSc,CS,8.58,2,3,2,8
881,Male,20,BTech,Electrical,8.62,3,2,4,1
882,Female,22,BCA,Mechanical,5.75,0,3,5,8
883,Male,24,BCA,DS,7.8,2,2,0,6
884,Female,20,BCA,DS,8.87,1,2,0,9
885,Female,22,BTech,Electrical,5.9,0,1,4,3
886,Male,24,BTech,Mechanical,5.55,3,0,5,7
887,Male,22,BSc,AI,9.0,3,0,0,2
888,Female,24,BE,Electrical,8.56,3,1,3,5
889,Female,24,BSc,IT,7.27,3,3,5,1
890,Male,20,BCA,CS,9.54,1,1,3,5
891,Male,21,BCA,CS,8.8,2,1,5,8
892,Male,24,BCA,CS,9.66,3,0,3,10
893,Male,24,BSc,CS,9.5,2,2,0,3
894,Male,20,BCA,DS,7.57,2,1,3,6
895,Female,21,BCA,IT,8.75,3,1,3,4
896,Female,23,BCA,Mechanical,8.38,0,2,0,8
897,Female,23,BTech,Mechanical,8.99,3,0,4,2
898,Female,21,BE,AI,8.89,1,3,5,5
899,Male,22,BTech,Mechanical,6.16,0,1,1,6
900,Male,20,BTech,IT,6.51,3,3,3,8
901,Male,21,BE,Mechanical,6.64,2,3,5,2
902,Female,23,BE,DS,9.02,2,1,0,9
903,Female,24,BSc,Electrical,8.99,0,3,1,7
904,Male,23,BE,Mechanical,7.63,1,1,1,10
905,Male,24,BSc,CS,8.0,2,2,5,4
906,Female,20,BSc,CS,9.06,1,2,2,10
907,Female,24,BTech,Electrical,6.84,2,2,1,2
908,Male,21,BCA,CS,5.72,0,2,3,8
909,Male,24,BTech,CS,7.58,3,0,4,2
910,Female,22,BTech,DS,9.43,2,2,5,2
911,Male,21,BE,DS,8.9,0,1,3,9
912,Male,20,BE,DS,7.08,0,1,2,4
913,Male,21,BSc,Mechanical,5.78,3,1,1,7
914,Female,22,BSc,Electrical,8.24,3,3,5,10
915,Female,20,BSc,CS,9.09,0,1,2,4
916,Female,23,BE,AI,8.36,2,0,3,5
917,Female,22,BSc,Electrical,7.33,1,0,3,1
918,Female,20,BSc,AI,6.03,1,0,3,10
919,Female,24,BE,CS,9.42,3,0,4,1
920,Female,21,BCA,IT,6.69,2,0,3,10
921,Male,20,BTech,Electrical,6.46,0,0,3,10
922,Male,21,BE,Mechanical,9.01,1,2,1,3
923,Male,24,BSc,AI,9.72,1,0,5,6
924,Male,20,BTech,Electrical,8.34,2,3,5,1
925,Male,23,BE,Electrical,8.19,0,0,5,4
926,Male,22,BTech,DS,6.87,3,1,4,9
927,Male,20,BTech,IT,5.59,1,1,5,2
928,Female,24,BCA,DS,6.32,2,3,1,2
929,Female,20,BSc,IT,8.01,3,0,2,2
930,Male,21,BE,IT,6.15,2,2,0,10
931,Male,20,BSc,Mechanical,9.3,0,2,5,10
932,Female,23,BCA,Electrical,6.31,2,2,1,7
933,Male,20,BCA,DS,7.75,3,2,5,7
934,Male,22,BE,DS,7.7,0,0,4,6
935,Female,20,BE,AI,8.1,1,3,1,2
936,Male,21,BCA,Electrical,6.91,3,2,0,5
937,Female,20,BE,CS,9.26,2,0,1,6
938,Male,23,BTech,CS,7.41,1,0,5,6
939,Female,24,BTech,AI,8.51,0,0,5,10
940,Female,20,BCA,IT,8.23,3,0,0,6
941,Female,20,BSc,AI,6.0,0,0,4,6
942,Male,22,BE,AI,8.18,0,1,1,1
943,Female,23,BE,DS,7.87,2,0,4,4
944,Male,24,BTech,AI,9.36,2,0,4,1
945,Male,21,BE,IT,9.29,2,0,2,3
946,Male,20,BSc,CS,6.15,1,1,2,2
947,Male,24,BE,Mechanical,5.85,1,1,1,2
948,Female,21,BE,Electrical,6.77,2,3,1,6
949,Female,23,BTech,AI,9.74,1,3,5,1
950,Male,23,BE,Electrical,5.59,3,0,5,4
951,Male,24,BCA,AI,8.39,0,2,4,9
952,Female,21,BCA,Electrical,8.12,2,0,2,3
953,Male,23,BSc,DS,8.28,0,3,1,8
954,Female,24,BSc,DS,6.44,0,2,1,9
955,Male,23,BSc,Electrical,6.47,0,2,1,2
956,Male,23,BSc,AI,7.35,3,3,2,5
957,Female,23,BTech,AI,5.91,3,0,1,6
958,Male,22,BE,IT,5.82,1,3,4,5
959,Female,21,BTech,CS,5.88,0,2,1,6
960,Male,24,BSc,CS,7.96,1,1,3,5
961,Male,24,BE,Mechanical,7.21,0,0,5,7
962,Male,21,BCA,CS,6.76,2,3,0,5
963,Female,21,BTech,Mechanical,6.86,0,3,4,5
964,Male,21,BE,DS,6.39,0,3,1,7
965,Male,21,BCA,Mechanical,7.27,3,1,3,3
966,Male,20,BCA,Mechanical,6.37,2,1,2,10
967,Male,24,BSc,CS,8.5,1,0,4,7
968,Female,20,BCA,AI,6.03,2,0,4,8
969,Female,23,BCA,DS,9.58,3,0,1,5
970,Male,23,BSc,IT,5.89,3,3,2,4
971,Female,24,BE,Mechanical,9.56,0,1,1,2
972,Male,23,BE,Mechanical,9.08,3,0,3,5
973,Male,21,BSc,Electrical,8.43,3,1,0,6
974,Male,20,BTech,Mechanical,9.42,0,2,5,9
975,Female,21,BSc,AI,6.1,3,0,5,6
976,Female,23,BE,IT,6.26,3,1,2,6
977,Female,20,BTech,Electrical,6.58,1,0,0,6
978,Female,21,BSc,CS,6.55,0,1,3,8
979,Female,24,BE,DS,6.84,0,1,4,6
980,Female,21,BE,AI,7.98,1,3,3,1
981,Female,23,BE,IT,5.62,1,2,5,1
982,Female,20,BCA,DS,7.14,1,0,0,10
983,Female,24,BCA,CS,6.56,1,1,2,2
984,Male,20,BTech,DS,8.11,0,0,1,1
985,Female,24,BTech,Electrical,9.74,1,1,0,3
986,Female,20,BTech,Mechanical,7.73,1,2,2,3
987,Female,23,BCA,Mechanical,7.33,3,1,0,4
988,Female,24,BTech,AI,7.08,0,1,5,6
989,Female,22,BE,DS,8.88,1,0,4,10
990,Female,20,BE,Mechanical,5.81,3,2,5,7
991,Female,20,BTech,AI,9.63,0,1,4,9
992,Female,21,BTech,AI,7.3,1,0,1,8
993,Female,24,BCA,Electrical,6.85,1,1,4,6
994,Female,22,BE,AI,9.69,3,0,3,9
995,Female,23,BSc,CS,9.52,2,2,5,4
996,Male,21,BSc,Mechanical,8.26,0,3,5,6
997,Male,22,BCA,Mechanical,5.58,3,2,5,7
998,Female,24,BCA,IT,8.72,1,0,1,2
999,Female,22,BCA,CS,6.94,2,2,5,1
1000,Male,20,BE,Mechanical,7.17,2,0,0,10
1001,Female,20,BTech,Electrical,6.18,3,0,5,8
1002,Male,21,BTech,Mechanical,7.75,3,2,3,8
1003,Male,24,BCA,IT,8.7,3,3,2,7
1004,Male,24,BE,DS,6.67,0,2,0,9
1005,Male,22,BSc,DS,9.54,2,0,5,9
1006,Male,21,BCA,CS,6.34,0,3,5,3
1007,Female,24,BE,AI,5.78,2,0,5,1
1008,Male,20,BCA,IT,8.27,0,3,4,9
1009,Female,22,BE,IT,9.15,3,2,0,1
1010,Female,23,BE,Mechanical,9.6,1,2,4,1
1011,Male,20,BCA,Electrical,8.8,3,0,3,5
1012,Male,21,BTech,Mechanical,6.36,0,3,5,2
1013,Female,24,BCA,Electrical,9.7,3,0,3,2
1014,Male,20,BTech,IT,9.45,2,3,3,5
1015,Male,23,BTech,AI,6.2,0,0,5,7
1016,Female,23,BSc,DS,7.9,3,2,1,6
1017,Female,21,BE,CS,7.89,3,1,4,5
1018,Male,20,BCA,Electrical,7.4,1,0,0,3
1019,Female,22,BE,DS,9.73,1,1,5,9
1020,Male,20,BSc,CS,5.76,3,2,0,8
1021,Male,23,BTech,AI,8.2,2,1,0,3
1022,Male,21,BCA,IT,6.38,2,3,1,7
1023,Female,21,BE,AI,7.77,2,1,1,3
1024,Female,22,BSc,Electrical,8.85,3,0,4,6
1025,Female,21,BTech,IT,6.56,1,1,1,3
1026,Female,21,BTech,Mechanical,7.19,3,3,5,8
1027,Female,21,BE,CS,9.59,1,2,3,3
1028,Male,21,BTech,Mechanical,8.77,2,3,0,5
1029,Male,21,BSc,IT,7.96,1,0,3,3
1030,Male,23,BTech,CS,6.45,3,3,1,8
1031,Male,20,BCA,CS,7.33,3,1,0,10
1032,Female,24,BCA,Mechanical,8.83,3,1,2,9
1033,Male,21,BE,CS,9.03,1,3,3,6
1034,Female,24,BSc,IT,6.55,2,1,2,10
1035,Male,24,BTech,Electrical,8.35,3,1,4,4
1036,Female,23,BTech,Electrical,5.91,3,0,5,10
1037,Female,21,BTech,IT,5.6,1,0,3,4
1038,Male,24,BCA,Mechanical,7.86,2,0,0,5
1039,Male,21,BSc,AI,6.46,1,2,0,3
1040,Male,22,BTech,IT,5.84,0,2,5,4
1041,Male,22,BE,Electrical,8.64,0,0,2,4
1042,Female,22,BSc,IT,7.64,3,3,0,1
1043,Male,24,BSc,CS,8.92,1,3,5,1
1044,Male,22,BTech,CS,8.35,1,3,3,9
